t_rel_s,mean,sd,ci95_lo,ci95_hi,n,scenario,method
85.0,0.9363089999999998,0.02116104163688297,0.9264053276590869,0.9462126723409128,20,S4,framework
86.0,0.9378499999999999,0.022751254679109104,0.9272020850460482,0.9484979149539515,20,S4,framework
87.0,0.9375969999999997,0.022694167138391817,0.9269758028375308,0.9482181971624686,20,S4,framework
88.0,0.9386804999999999,0.02272397608717557,0.92804535182006,0.9493156481799399,20,S4,framework
89.0,0.9390034999999999,0.02236499785849591,0.9285363588026732,0.9494706411973266,20,S4,framework
90.0,0.9410855,0.023324988740336883,0.9301690692399399,0.9520019307600601,20,S4,framework
91.0,0.9425695,0.023311472548263025,0.9316593950125504,0.9534796049874495,20,S4,framework
92.0,0.941756,0.024263422199724945,0.9304003688614799,0.9531116311385202,20,S4,framework
93.0,0.9431585,0.02545113321331891,0.9312470029964542,0.9550699970035458,20,S4,framework
94.0,0.9445220000000001,0.02560444957218836,0.9325387487317636,0.9565052512682366,20,S4,framework
95.0,0.9443169999999996,0.026928346852536762,0.9317141457319399,0.9569198542680594,20,S4,framework
96.0,0.943914,0.027287621909460793,0.9311429998294325,0.9566850001705676,20,S4,framework
97.0,0.9486775,0.028233164499070578,0.9354639722756115,0.9618910277243884,20,S4,framework
98.0,0.9495929999999998,0.02716758538754362,0.9368781786509861,0.9623078213490135,20,S4,framework
99.0,0.9487534999999999,0.02880110675413635,0.9352741671182261,0.9622328328817737,20,S4,framework
100.0,0.9506585000000001,0.02991992792613751,0.9366555426915221,0.9646614573084781,20,S4,framework
101.0,0.9519869999999999,0.02951220248963932,0.9381748640696669,0.965799135930333,20,S4,framework
102.0,0.953711,0.02931122380680533,0.9399929249886165,0.9674290750113834,20,S4,framework
103.0,0.9580599999999999,0.029230107225616746,0.9443798887172122,0.9717401112827876,20,S4,framework
104.0,0.9590650000000001,0.029356793618836294,0.9453255976600883,0.9728044023399118,20,S4,framework
105.0,0.9593680000000001,0.02960305524772739,0.9455133436700189,0.9732226563299813,20,S4,framework
106.0,0.9595334999999998,0.02898462592025024,0.9459682775046305,0.9730987224953691,20,S4,framework
107.0,0.962828,0.0283225724745996,0.9495726280550151,0.976083371944985,20,S4,framework
108.0,0.9644975,0.027210205685019227,0.9517627317377618,0.9772322682622382,20,S4,framework
109.0,0.9669674999999998,0.026833931362519745,0.9544088335414572,0.9795261664585423,20,S4,framework
110.0,0.9686225,0.02678481932088831,0.9560868186844698,0.9811581813155303,20,S4,framework
111.0,0.9687505,0.02653909994805084,0.9563298188908941,0.9811711811091058,20,S4,framework
112.0,0.9732215,0.023788783353106833,0.9620880066795436,0.9843549933204563,20,S4,framework
113.0,0.9730814999999998,0.024805677888868827,0.9614720853869971,0.9846909146130025,20,S4,framework
114.0,0.9745670000000002,0.02408394772238838,0.9632953655024582,0.9858386344975422,20,S4,framework
115.0,0.975141,0.025141313012649113,0.9633745033137676,0.9869074966862325,20,S4,framework
116.0,0.9777320000000002,0.02375099767433603,0.9666161909215649,0.9888478090784354,20,S4,framework
117.0,0.9780559999999999,0.024356227216269073,0.9666569347767491,0.9894550652232508,20,S4,framework
118.0,0.9795649999999998,0.02430722428891418,0.9681888688527078,0.9909411311472918,20,S4,framework
119.0,0.9805215,0.02499055385224794,0.9688255607727352,0.9922174392272649,20,S4,framework
120.0,0.980673,0.02458655882259333,0.9691661362667355,0.9921798637332645,20,S4,framework
121.0,0.9825560000000001,0.02549349502169235,0.9706246770598536,0.9944873229401466,20,S4,framework
122.0,0.982553,0.025686227745417848,0.9705314753685614,0.9945745246314386,20,S4,framework
123.0,0.9832090000000002,0.025086714433194143,0.9714680562355228,0.9949499437644777,20,S4,framework
124.0,0.9847695,0.023976711173224127,0.9735480537523616,0.9959909462476383,20,S4,framework
125.0,0.9855054999999998,0.024055943236547594,0.9742469720052757,0.996764027994724,20,S4,framework
126.0,0.9855334999999998,0.02515857147542783,0.9737589261045544,0.9973080738954453,20,S4,framework
127.0,0.985688,0.024757757869743408,0.974101012646304,0.997274987353696,20,S4,framework
128.0,0.9859530000000001,0.024324571743944767,0.974568749993839,0.9973372500061611,20,S4,framework
129.0,0.9875494999999999,0.025535530350144633,0.975598503920559,0.9995004960794407,20,S4,framework
130.0,0.9875299999999999,0.025281251426387305,0.9756980101201265,0.9993619898798733,20,S4,framework
131.0,0.9870589999999998,0.02583431294350902,0.974968169362477,0.9991498306375226,20,S4,framework
132.0,0.9891854999999999,0.02192397425434685,0.9789247642029862,0.9994462357970136,20,S4,framework
133.0,0.9891669999999999,0.022173003523725837,0.9787897149172966,0.9995442850827032,20,S4,framework
134.0,0.9891994999999998,0.02190999158639248,0.9789453082930288,0.9994536917069707,20,S4,framework
135.0,0.9891144999999998,0.022993962474161734,0.9783529943014131,0.9998760056985865,20,S4,framework
136.0,0.9899524999999999,0.022515317096309533,0.9794150072338144,1.0,20,S4,framework
137.0,0.9898625000000001,0.021740033136807158,0.979687851295928,1.0,20,S4,framework
138.0,0.9898055000000001,0.022326466587061142,0.9793563919928026,1.0,20,S4,framework
139.0,0.9887094999999999,0.022262588272232577,0.9782902879643999,0.9991287120355999,20,S4,framework
140.0,0.9915940000000001,0.017130845802082757,0.9835765173704671,0.999611482629533,20,S4,framework
141.0,0.9928265,0.016938773110047958,0.9848989101574191,1.0,20,S4,framework
142.0,0.992267,0.018069067520285368,0.9838104160899322,1.0,20,S4,framework
143.0,0.9920604999999998,0.016442390489220225,0.9843652243750629,0.9997557756249367,20,S4,framework
144.0,0.9931535000000002,0.017101012058385698,0.985149979992315,1.0,20,S4,framework
145.0,0.9931430000000001,0.016399328002920377,0.9854678782390278,1.0,20,S4,framework
146.0,0.993206,0.016752527350569504,0.9853655758559898,1.0,20,S4,framework
147.0,0.993667,0.016924636698269796,0.9857460262017864,1.0,20,S4,framework
148.0,0.9932025,0.01677635612998247,0.9853509236439371,1.0,20,S4,framework
149.0,0.993234,0.016679707305269888,0.9854276566862661,1.0,20,S4,framework
150.0,0.9938799999999999,0.016144399713376237,0.9863241883511382,1.0,20,S4,framework
151.0,0.9935674999999999,0.016915279880068565,0.9856509053275029,1.0,20,S4,framework
152.0,0.9938395,0.015843399912565285,0.9864245605942473,1.0,20,S4,framework
153.0,0.9962860000000001,0.008373670766471736,0.992367001446674,1.0,20,S4,framework
154.0,0.9963690000000002,0.008911456198565277,0.9921983101168915,1.0,20,S4,framework
155.0,0.9963579999999999,0.008768564426704244,0.992254185524681,1.0,20,S4,framework
156.0,0.995913,0.008875734573010084,0.9917590283522719,1.0,20,S4,framework
157.0,0.9966999999999999,0.007272850740578751,0.9932962010776673,1.0,20,S4,framework
158.0,0.9963135000000001,0.007253540170151398,0.9929187387028237,0.9997082612971765,20,S4,framework
159.0,0.9965789999999999,0.007543160652642835,0.9930486921446231,1.0,20,S4,framework
160.0,0.9970380000000001,0.007143861995484401,0.9936945696686377,1.0,20,S4,framework
161.0,0.9965584999999999,0.006540363159883234,0.9934975158179564,0.9996194841820434,20,S4,framework
162.0,0.9967405000000001,0.00580702068280511,0.9940227306620689,0.9994582693379314,20,S4,framework
163.0,0.9970335,0.005601403278126886,0.9944119625696689,0.9996550374303311,20,S4,framework
164.0,0.9974700000000001,0.005150963118935284,0.9950592750534006,0.9998807249465995,20,S4,framework
165.0,0.9976554999999999,0.004809352155737278,0.9954046539055682,0.9999063460944316,20,S4,framework
166.0,0.9977105,0.004566227828191169,0.9955734395934109,0.999847560406589,20,S4,framework
167.0,0.9981669999999999,0.0033309791511300594,0.9966080537697867,0.9997259462302132,20,S4,framework
168.0,0.9970709999999998,0.0037584121787349453,0.9953120089550878,0.9988299910449119,20,S4,framework
169.0,0.9977,0.0034154956487039818,0.996101498831342,0.999298501168658,20,S4,framework
170.0,0.9983679999999999,0.0020278679496092966,0.9974189285852656,0.9993170714147342,20,S4,framework
171.0,0.9991445000000001,0.0013931504433817297,0.9984924855221872,0.999796514477813,20,S4,framework
172.0,0.9984165,0.001927480698244548,0.9975144112651253,0.9993185887348748,20,S4,framework
173.0,0.9979545,0.0022126156823756697,0.9969189639847775,0.9989900360152224,20,S4,framework
174.0,0.9984745,0.001425284736095689,0.9978074462102569,0.9991415537897432,20,S4,framework
175.0,0.9985284999999999,0.0017387329778954205,0.9977147479174274,0.9993422520825724,20,S4,framework
176.0,0.9974834999999999,0.0020733554675300605,0.9965131397715663,0.9984538602284334,20,S4,framework
177.0,0.998054,0.0020242409883577013,0.9971066260553829,0.9990013739446171,20,S4,framework
178.0,0.9983295000000003,0.0020489213465163837,0.9973705752922093,0.9992884247077913,20,S4,framework
179.0,0.9986015000000001,0.0015323709699265559,0.9978843283100949,0.9993186716899054,20,S4,framework
180.0,0.9979959999999999,0.0019226938339078651,0.9970961515865963,0.9988958484134035,20,S4,framework
181.0,0.9991939999999999,0.001062139846080339,0.9986969032504017,0.9996910967495981,20,S4,framework
182.0,0.9980414999999999,0.0018454760475566483,0.9971777906230405,0.9989052093769594,20,S4,framework
183.0,0.9977769999999999,0.002033599608679407,0.996825246086248,0.9987287539137518,20,S4,framework
184.0,0.9987375000000001,0.0015708491669358868,0.9980023199595613,0.9994726800404388,20,S4,framework
185.0,0.9990744999999999,0.001121317247000626,0.9985497073742364,0.9995992926257633,20,S4,framework
186.0,0.998488,0.0016114935863810755,0.9977337977857204,0.9992422022142797,20,S4,framework
187.0,0.9983224999999999,0.0019719797025751695,0.997399585090027,0.9992454149099728,20,S4,framework
188.0,0.9982679999999998,0.0015889175395118632,0.997524363700895,0.9990116362991046,20,S4,framework
189.0,0.998108,0.0018496360950766841,0.9972423436608698,0.9989736563391302,20,S4,framework
190.0,0.9988169999999998,0.0015549144501767317,0.9980892776365666,0.9995447223634331,20,S4,framework
191.0,0.998119,0.0017964875085624827,0.9972782179650393,0.9989597820349606,20,S4,framework
192.0,0.9981965,0.0018432587704217932,0.9973338283406827,0.9990591716593173,20,S4,framework
193.0,0.9982219999999999,0.002044390528147434,0.9972651957804786,0.9991788042195213,20,S4,framework
194.0,0.9988189999999999,0.0013153422608423548,0.9982034008725528,0.999434599127447,20,S4,framework
195.0,0.998494,0.001402776945167957,0.9978374801806676,0.9991505198193323,20,S4,framework
196.0,0.9985635,0.0017260245622451765,0.9977556956390347,0.9993713043609654,20,S4,framework
197.0,0.9981505,0.0017120639283440449,0.9973492294168231,0.998951770583177,20,S4,framework
198.0,0.9983369999999999,0.0019919524936208043,0.9974047375360813,0.9992692624639186,20,S4,framework
199.0,0.9983084999999999,0.001972469131237344,0.9973853560303623,0.9992316439696376,20,S4,framework
200.0,0.9981205,0.0017403915923541046,0.9973059716619661,0.9989350283380338,20,S4,framework
201.0,0.9981165000000001,0.00210788063928527,0.9971299814938009,0.9991030185061992,20,S4,framework
202.0,0.9983294999999999,0.0018707062415315868,0.9974539825287835,0.9992050174712163,20,S4,framework
203.0,0.9979100000000001,0.0020725245221074745,0.9969400286659952,0.998879971334005,20,S4,framework
204.0,0.9987695000000001,0.0017394417586050308,0.9979554161978446,0.9995835838021556,20,S4,framework
205.0,0.998573,0.0014938051024850926,0.9978738776916535,0.9992721223083466,20,S4,framework
206.0,0.9986244999999998,0.0016621275997632564,0.9978466003380024,0.9994023996619972,20,S4,framework
207.0,0.9987225000000002,0.0013928950351506588,0.9980706050569189,0.9993743949430814,20,S4,framework
208.0,0.9976090000000001,0.0019215506348012963,0.9967096866202477,0.9985083133797524,20,S4,framework
209.0,0.9987350000000002,0.0017154514520121404,0.9979321440069445,0.9995378559930558,20,S4,framework
210.0,0.9981425000000002,0.0020621702288200123,0.9971773746244221,0.9991076253755782,20,S4,framework
211.0,0.9984315,0.0017036316472388263,0.9976341758458593,0.9992288241541407,20,S4,framework
212.0,0.9985684999999999,0.0014543194284612985,0.9978878575559436,0.9992491424440562,20,S4,framework
213.0,0.9985505,0.001352877926573774,0.9979173336402359,0.9991836663597641,20,S4,framework
214.0,0.998687,0.0017762322631434116,0.997855697711701,0.999518302288299,20,S4,framework
215.0,0.998545,0.001658444102797938,0.9977688242676485,0.9993211757323516,20,S4,framework
216.0,0.9985964999999999,0.0014242459685557649,0.9979299323684303,0.9992630676315695,20,S4,framework
217.0,0.9989364999999998,0.001505272400597317,0.9982320108309339,0.9996409891690656,20,S4,framework
218.0,0.998715,0.0015126223308511205,0.9980070709576893,0.9994229290423108,20,S4,framework
219.0,0.998447,0.0018951353235948083,0.9975600493664424,0.9993339506335576,20,S4,framework
220.0,0.997939,0.001924068879388566,0.997038508045502,0.9988394919544981,20,S4,framework
221.0,0.9981645,0.002170778359070899,0.9971485444548103,0.9991804555451897,20,S4,framework
222.0,0.998793,0.0016090602029887235,0.9980399366442043,0.9995460633557958,20,S4,framework
223.0,0.9980560000000003,0.0010975446280340124,0.9975423333023916,0.9985696666976089,20,S4,framework
224.0,0.9993470000000002,0.001000168933099226,0.9988789065304561,0.9998150934695443,20,S4,framework
225.0,0.9983944999999999,0.0014892367349187887,0.9976975157534881,0.9990914842465116,20,S4,framework
226.0,0.998105,0.0019062238781644104,0.9972128597631574,0.9989971402368426,20,S4,framework
227.0,0.9983034999999999,0.0018860576399072893,0.9974207978531849,0.9991862021468149,20,S4,framework
228.0,0.9993374999999999,0.0012938025351652332,0.99873198177448,0.9999430182255198,20,S4,framework
229.0,0.9984045,0.0017806488320715934,0.9975711306938158,0.9992378693061843,20,S4,framework
230.0,0.9985019999999999,0.0014034828857261965,0.9978451497903162,0.9991588502096835,20,S4,framework
231.0,0.9980364999999999,0.001657036908396875,0.9972609828549006,0.9988120171450992,20,S4,framework
232.0,0.9984750000000002,0.0016788200743692824,0.9976892880194085,0.999260711980592,20,S4,framework
233.0,0.9981644999999999,0.0016826591580309004,0.997376991272947,0.9989520087270528,20,S4,framework
234.0,0.9983995,0.0017226462965907682,0.9975932767160296,0.9992057232839704,20,S4,framework
235.0,0.9982884999999999,0.002062245263375777,0.9973233395071688,0.999253660492831,20,S4,framework
236.0,0.9979644999999999,0.002077428762474865,0.9969922334108505,0.9989367665891493,20,S4,framework
237.0,0.9990585,0.0011472588612587943,0.998521566325038,0.999595433674962,20,S4,framework
238.0,0.9987665,0.0017571636085943773,0.997944122116741,0.999588877883259,20,S4,framework
239.0,0.9991114999999999,0.00091930909411705,0.9986812501000003,0.9995417498999996,20,S4,framework
240.0,0.9982989999999999,0.0018014669461010847,0.9974558875165354,0.9991421124834645,20,S4,framework
241.0,0.9978990000000001,0.002017640362299219,0.9969547152434698,0.9988432847565304,20,S4,framework
242.0,0.998551,0.0014818512603816754,0.9978574722619699,0.9992445277380301,20,S4,framework
243.0,0.998503,0.0014923563141626254,0.9978045557454602,0.9992014442545398,20,S4,framework
244.0,0.9990840000000002,0.0016419673693789604,0.9983155356162594,0.999852464383741,20,S4,framework
245.0,0.998054,0.0017994952508675207,0.9972118102983097,0.9988961897016903,20,S4,framework
246.0,0.9978135,0.0018696784834775558,0.9969384635343592,0.9986885364656408,20,S4,framework
247.0,0.9979289999999997,0.0020327733194877044,0.9969776328014934,0.998880367198506,20,S4,framework
248.0,0.9978465000000002,0.002100619645422949,0.9968633797435336,0.9988296202564668,20,S4,framework
249.0,0.9986715,0.001441170120349953,0.9979970116215744,0.9993459883784257,20,S4,framework
250.0,0.9985030000000001,0.00165179360250097,0.9977299367975975,0.9992760632024028,20,S4,framework
251.0,0.998517,0.0017597610483723169,0.9976934064775052,0.9993405935224948,20,S4,framework
252.0,0.9974475000000002,0.001925433307349953,0.9965463694735596,0.9983486305264407,20,S4,framework
253.0,0.9973815,0.002317878510507763,0.9962966994647513,0.9984663005352488,20,S4,framework
254.0,0.9992084999999999,0.0010285108038733508,0.9987271421266287,0.9996898578733712,20,S4,framework
255.0,0.998664,0.0019181855461538819,0.9977662615302135,0.9995617384697865,20,S4,framework
256.0,0.9984499999999998,0.0018809460105853261,0.9975696901693478,0.9993303098306519,20,S4,framework
257.0,0.9983905,0.0019119113473171241,0.9974956979456578,0.9992853020543421,20,S4,framework
258.0,0.9989409999999997,0.0014981634370823912,0.9982398379282736,0.9996421620717258,20,S4,framework
259.0,0.997962,0.0018611756329917132,0.9970909429908822,0.9988330570091178,20,S4,framework
260.0,0.9986774999999998,0.0017074384476845924,0.9978783942084081,0.9994766057915915,20,S4,framework
261.0,0.9982645,0.0019380279586272892,0.9973574749953178,0.9991715250046822,20,S4,framework
262.0,0.9994874999999999,0.001043424902096841,0.9989991621138012,0.9999758378861985,20,S4,framework
263.0,0.9983895,0.001749115490755263,0.9975708887518343,0.9992081112481658,20,S4,framework
264.0,0.9981674999999999,0.0022636251200696855,0.9971080908330733,0.9992269091669265,20,S4,framework
265.0,0.9987285,0.001858840258134939,0.9978585359799595,0.9995984640200405,20,S4,framework
266.0,0.9982219999999998,0.0023632328437300024,0.9971159729834095,0.9993280270165902,20,S4,framework
267.0,0.999028,0.0015934920276252688,0.9982822227745561,0.9997737772254439,20,S4,framework
268.0,0.9983690000000003,0.0013986568745162475,0.9977144084330885,0.9990235915669121,20,S4,framework
269.0,0.9982774999999998,0.0016174862726172528,0.9975204931222285,0.9990345068777712,20,S4,framework
270.0,0.9984819999999999,0.001480421703790054,0.9977891413150494,0.9991748586849504,20,S4,framework
271.0,0.9987895,0.001443083230630283,0.9981141162584021,0.9994648837415979,20,S4,framework
272.0,0.9982305000000002,0.0017628937783327162,0.9974054403147525,0.999055559685248,20,S4,framework
273.0,0.9988775000000001,0.0014625423970462809,0.9981930090881825,0.9995619909118176,20,S4,framework
274.0,0.9987245,0.001539960611252939,0.9980037762486144,0.9994452237513857,20,S4,framework
275.0,0.9980695,0.0016804525549606226,0.9972830239949734,0.9988559760050267,20,S4,framework
276.0,0.9986359999999997,0.0014830281964881744,0.9979419214389164,0.9993300785610831,20,S4,framework
277.0,0.9978680000000002,0.0019685998230107283,0.9969466669223555,0.998789333077645,20,S4,framework
278.0,0.9983790000000001,0.0015665681566640137,0.9976458235340426,0.9991121764659576,20,S4,framework
279.0,0.9983309999999997,0.001845161239566883,0.9974674379577148,0.9991945620422847,20,S4,framework
280.0,0.9983709999999999,0.001703497640305468,0.9975737385630346,0.9991682614369652,20,S4,framework
281.0,0.9983785,0.0018411131501292672,0.9975168325218903,0.9992401674781096,20,S4,framework
282.0,0.9992149999999999,0.00101229026417692,0.9987412335728865,0.9996887664271132,20,S4,framework
283.0,0.9985185,0.0017141954534508632,0.9977162318323655,0.9993207681676345,20,S4,framework
284.0,0.998864,0.0020782517956965084,0.9978913482194459,0.999836651780554,20,S4,framework
285.0,0.9988155000000001,0.0019388642226015208,0.9979080836117304,0.9997229163882697,20,S4,framework
286.0,0.9980515000000001,0.0024362099015090093,0.996911318669031,0.9991916813309691,20,S4,framework
287.0,0.9989535,0.0010339819554569228,0.998469581548868,0.9994374184511321,20,S4,framework
288.0,0.9988870000000001,0.0015128401313945618,0.9981789690238972,0.9995950309761029,20,S4,framework
289.0,0.9984100000000001,0.0016967585195555154,0.9976158925686324,0.9992041074313679,20,S4,framework
290.0,0.9986594999999999,0.0013606479687034653,0.9980226971485807,0.9992963028514191,20,S4,framework
291.0,0.998883,0.001977385567918039,0.9979575550671674,0.9998084449328325,20,S4,framework
292.0,0.9988660000000001,0.0017455368650843154,0.9980490636002036,0.9996829363997967,20,S4,framework
293.0,0.9982945000000001,0.0017733271583456613,0.9974645573425986,0.9991244426574015,20,S4,framework
294.0,0.9984745,0.0016523714218629863,0.9977011663698117,0.9992478336301884,20,S4,framework
295.0,0.9976570000000002,0.0021768231318525623,0.9966382154140652,0.9986757845859353,20,S4,framework
296.0,0.9986320000000001,0.001638145935276577,0.9978653241024724,0.9993986758975277,20,S4,framework
297.0,0.9989125,0.002229292724751873,0.997869158888689,0.999955841111311,20,S4,framework
298.0,0.9979434999999997,0.0022923770127143334,0.9968706345331034,0.9990163654668959,20,S4,framework
299.0,0.9986815,0.0019087286344580331,0.9977881875011274,0.9995748124988726,20,S4,framework
300.0,0.9986940000000001,0.0012160782523297775,0.9981248578585757,0.9992631421414244,20,S4,framework
301.0,0.9983420000000001,0.0017076102106683877,0.9975428138208575,0.9991411861791426,20,S4,framework
302.0,0.9983829999999999,0.0019944847639639164,0.9974495523970798,0.99931644760292,20,S4,framework
303.0,0.9984170000000001,0.0016334822345303729,0.9976525067816089,0.9991814932183913,20,S4,framework
304.0,0.9988069999999999,0.0015375445222479708,0.9980874070130759,0.9995265929869239,20,S4,framework
305.0,0.9984120000000001,0.0017989809981150387,0.9975700509760066,0.9992539490239936,20,S4,framework
306.0,0.998257,0.0015042084821907888,0.9975530087600756,0.9989609912399243,20,S4,framework
307.0,0.9987119999999999,0.0015517446887124806,0.9979857611305969,0.999438238869403,20,S4,framework
308.0,0.9987345000000001,0.0016824370638107696,0.9979470952162418,0.9995219047837584,20,S4,framework
309.0,0.998822,0.0015936538619094657,0.9980761470337797,0.9995678529662203,20,S4,framework
310.0,0.9984675,0.0018449158446076084,0.9976040528060912,0.9993309471939087,20,S4,framework
311.0,0.9987210000000001,0.0014733095576393864,0.9980314699019087,0.9994105300980914,20,S4,framework
312.0,0.9987499999999999,0.0017040632555592953,0.9979524738469473,0.9995475261530525,20,S4,framework
313.0,0.9984885,0.001757331335022696,0.9976660436183562,0.9993109563816438,20,S4,framework
314.0,0.9988645,0.0015067478921592344,0.9981593202796267,0.9995696797203734,20,S4,framework
315.0,0.9983589999999998,0.0022680571328550707,0.9972975165872402,0.9994204834127594,20,S4,framework
316.0,0.9981515,0.0021263862970331907,0.9971563205793745,0.9991466794206254,20,S4,framework
317.0,0.9975989999999999,0.002745535898221161,0.9963140496462893,0.9988839503537105,20,S4,framework
318.0,0.9986009999999996,0.0014609726392481141,0.9979172437574462,0.9992847562425531,20,S4,framework
319.0,0.9985494999999999,0.0016949723643143752,0.9977562285150171,0.9993427714849826,20,S4,framework
320.0,0.998418,0.0019343830785903814,0.9975126808516848,0.9993233191483153,20,S4,framework
321.0,0.9982099999999999,0.0017868260599233122,0.9973737396621892,0.9990462603378106,20,S4,framework
322.0,0.9977439999999997,0.0023385969702951633,0.9966495029270916,0.9988384970729078,20,S4,framework
323.0,0.998479,0.001575543014161684,0.9977416231714381,0.9992163768285619,20,S4,framework
324.0,0.997983,0.0020356871334424593,0.9970302690945853,0.9989357309054147,20,S4,framework
325.0,0.9984565,0.0018989450672468177,0.9975677663515284,0.9993452336484715,20,S4,framework
326.0,0.9980180000000001,0.0017915286034116491,0.99717953880409,0.9988564611959101,20,S4,framework
327.0,0.9981395000000001,0.002065650082457794,0.9971727460027874,0.9991062539972128,20,S4,framework
328.0,0.998769,0.0016424080523811016,0.9980003293702656,0.9995376706297344,20,S4,framework
329.0,0.9976735,0.0017158557018215968,0.9968704548122097,0.9984765451877903,20,S4,framework
330.0,0.9981594999999999,0.001897531568283276,0.9972714278894067,0.999047572110593,20,S4,framework
331.0,0.9984855000000001,0.0015117590834242713,0.9977779749699214,0.9991930250300789,20,S4,framework
332.0,0.9989655,0.0014720500384801636,0.9982765593750202,0.9996544406249797,20,S4,framework
333.0,0.9983380000000001,0.0017710734181934995,0.9975091121254581,0.999166887874542,20,S4,framework
334.0,0.998465,0.001719836283518081,0.9976600918426299,0.9992699081573702,20,S4,framework
335.0,0.9991954999999999,0.001444340953332575,0.998519527626058,0.9998714723739418,20,S4,framework
336.0,0.9979414999999999,0.0023135465483925155,0.9968587268854292,0.9990242731145706,20,S4,framework
337.0,0.9987895,0.0013982224617819414,0.9981351117445061,0.9994438882554939,20,S4,framework
338.0,0.9984945000000002,0.0018629446837565694,0.9976226150496387,0.9993663849503617,20,S4,framework
339.0,0.9980005000000001,0.0020580969109196125,0.9970372809958814,0.9989637190041187,20,S4,framework
340.0,0.99757,0.0023380018459314748,0.9964757814538676,0.9986642185461323,20,S4,framework
341.0,0.9980914999999999,0.0027524520646908805,0.9968033127807443,0.9993796872192555,20,S4,framework
342.0,0.9978495000000001,0.001901684779346982,0.9969594841267961,0.998739515873204,20,S4,framework
343.0,0.9979014999999999,0.0020103581115915883,0.9969606234417119,0.9988423765582879,20,S4,framework
344.0,0.9977050000000002,0.00240998908056054,0.9965770903909832,0.9988329096090172,20,S4,framework
345.0,0.9983470000000001,0.0014541197373415754,0.9976664510142647,0.9990275489857355,20,S4,framework
346.0,0.9983694999999999,0.00139575097688437,0.9977162684350434,0.9990227315649565,20,S4,framework
347.0,0.9988434999999999,0.0014938832301298391,0.99814434112679,0.9995426588732098,20,S4,framework
348.0,0.9987210000000001,0.0014656555924873573,0.998035052067866,0.9994069479321341,20,S4,framework
349.0,0.998168,0.0023146617349773645,0.9970847049620417,0.9992512950379584,20,S4,framework
350.0,0.9982095000000001,0.0018652570727297599,0.9973365328182859,0.9990824671817142,20,S4,framework
351.0,0.9983260000000002,0.0022132029659344458,0.9972901891276116,0.9993618108723887,20,S4,framework
352.0,0.9982565000000001,0.001778057115298362,0.997424343654603,0.9990886563453972,20,S4,framework
353.0,0.9990499999999999,0.0013046798357007712,0.9984393910411263,0.9996606089588734,20,S4,framework
354.0,0.9983805000000002,0.002005168256491739,0.9974420523686662,0.9993189476313342,20,S4,framework
355.0,0.9981160000000001,0.0015775677481490353,0.9973776755667629,0.9988543244332373,20,S4,framework
356.0,0.9985225000000002,0.001674266139316899,0.9977389193266188,0.9993060806733816,20,S4,framework
357.0,0.9986804999999999,0.0013708525007991828,0.998038921280549,0.9993220787194507,20,S4,framework
358.0,0.9987974999999999,0.0011732719656001149,0.9982483918174504,0.9993466081825494,20,S4,framework
359.0,0.9982015000000001,0.0019133279769470747,0.9973060349425825,0.9990969650574176,20,S4,framework
360.0,0.9990384999999999,0.001441133599855186,0.9983640287136919,0.999712971286308,20,S4,framework
361.0,0.9979045000000001,0.0016332127685541832,0.9971401328955678,0.9986688671044324,20,S4,framework
362.0,0.9989054999999999,0.0015495720122190618,0.9981802779744963,0.9996307220255035,20,S4,framework
363.0,0.998467,0.0016994863000949789,0.9976716159280422,0.9992623840719578,20,S4,framework
364.0,0.9983599999999999,0.002224682118037497,0.9973188167190535,0.9994011832809463,20,S4,framework
365.0,0.9978279999999998,0.0021257929789783594,0.9968330982607716,0.998822901739228,20,S4,framework
366.0,0.999614,0.0006535925014064532,0.9993081092934137,0.9999198907065863,20,S4,framework
367.0,0.9983219999999999,0.0013004800733008677,0.9977133565904331,0.9989306434095667,20,S4,framework
368.0,0.9987575,0.0015940114078704251,0.9980114796971189,0.999503520302881,20,S4,framework
369.0,0.9975530000000001,0.0015640537748192408,0.9968210003009693,0.998284999699031,20,S4,framework
370.0,0.9987304999999997,0.001460682879232935,0.9980468793693078,0.9994141206306917,20,S4,framework
371.0,0.9979399999999998,0.0015710539539798782,0.9972047241162743,0.9986752758837254,20,S4,framework
372.0,0.9987919999999999,0.0012433342269880633,0.9982101016697745,0.9993738983302253,20,S4,framework
373.0,0.998305,0.0019478422609863005,0.9973933817604249,0.9992166182395751,20,S4,framework
374.0,0.9982110000000001,0.0017334689892934592,0.9973997115399286,0.9990222884600716,20,S4,framework
375.0,0.9980179999999998,0.0018566313581322457,0.997149069776983,0.9988869302230167,20,S4,framework
376.0,0.9974155,0.0016813637165611801,0.9966285975582176,0.9982024024417824,20,S4,framework
377.0,0.9988115000000001,0.001455097301864991,0.9981304934999845,0.9994925065000156,20,S4,framework
378.0,0.9983000000000001,0.001971697104954053,0.9973772173497851,0.999222782650215,20,S4,framework
379.0,0.9980784999999999,0.0018836254935628667,0.9971969361327127,0.9989600638672871,20,S4,framework
380.0,0.9985115,0.0015996752137461116,0.997762828954374,0.999260171045626,20,S4,framework
381.0,0.9981430000000001,0.0015181744577651465,0.9974324724823073,0.998853527517693,20,S4,framework
382.0,0.9988154999999999,0.0013260248271074239,0.9981949012776431,0.9994360987223566,20,S4,framework
