t,weighted_x,weighted_q,reconfig_failure_prob,max_degradation,max_backlog
178.60000000000002,0.00016552881266057763,0.27554024122528725,0.0017479966106148659,0.0024652566381609953,0.3603642505095991
178.65,0.00016548825633167923,0.2755402287275009,0.0017479955129988123,0.0024646882938060832,0.36036420232804034
178.70000000000002,0.00016544772224746942,0.2755402162367297,0.001747994415986831,0.0024641202434042553,0.3603641541733003
178.75,0.00016540721038903647,0.2755402037529672,0.0017479933195784225,0.0024635524867204772,0.3603641060453559
178.8,0.0001653667207374194,0.2755401912762076,0.0017479922237730872,0.0024629850235171613,0.360364057944184
178.85000000000002,0.000165326253273816,0.27554017880644494,0.0017479911285702698,0.002462417853562271,0.36036400986976164
178.9,0.00016528580797932463,0.2755401663436728,0.0017479900339695265,0.0024618509766194396,0.36036396182206576
178.95000000000002,0.00016524538483511997,0.2755401538878854,0.0017479889399702464,0.0024612843924545214,0.3603639138010733
179.0,0.0001652049838222922,0.27554014143907635,0.0017479878465719856,0.0024607181008297063,0.3603638658067614
179.05,0.00016516460492204456,0.27554012899724006,0.0017479867537742444,0.0024601521015108485,0.36036381783910704
179.10000000000002,0.00016512424811564175,0.27554011656237015,0.0017479856615764677,0.0024595863942655782,0.36036376989808727
179.15,0.00016508391338430578,0.2755401041344607,0.0017479845699781005,0.0024590209788593054,0.3603637219836793
179.20000000000002,0.0001650436007092595,0.27554009171350546,0.001747983478978754,0.0024584558550569957,0.3603636740958602
179.25,0.00016500331007180297,0.27554007929949875,0.0017479823885778178,0.0024578910226258355,0.36036362623460716
179.3,0.00016496304145322108,0.2755400668924344,0.0017479812987748478,0.0024573264813320117,0.3603635783998973
179.35000000000002,0.00016492279483485504,0.2755400544923063,0.0017479802095692887,0.0024567622309432657,0.36036353059170795
179.4,0.0001648825701980249,0.27554004209910854,0.001747979120960641,0.0024561982712258956,0.36036348281001623
179.45000000000002,0.00016484236752410743,0.2755400297128352,0.0017479780329484051,0.0024556346019478648,0.3603634350547995
179.5,0.00016480218679454592,0.27554001733348005,0.0017479769455320815,0.002455071222879024,0.36036338732603507
179.55,0.00016476202799060375,0.27554000496103737,0.001747975858711115,0.0024545081337818964,0.36036333962370015
179.60000000000002,0.0001647218910938656,0.27553999259550116,0.0017479747724850614,0.0024539453344306628,0.36036329194777217
179.65,0.00016468177608569532,0.27553998023686527,0.0017479736868534212,0.002453382824590511,0.36036324429822847
179.70000000000002,0.0001646416829475424,0.2755399678851238,0.0017479726018156394,0.0024528206040292932,0.36036319667504646
179.75,0.00016460161166095567,0.275539955540271,0.0017479715173712718,0.0024522586725181927,0.36036314907820355
179.8,0.00016456156220738996,0.2755399432023007,0.0017479704335197077,0.0024516970298241736,0.36036310150767725
179.85000000000002,0.00016452153456846986,0.27553993087120693,0.0017479693502605587,0.002451135675720084,0.360363053963445
179.9,0.00016448152872569334,0.27553991854698395,0.0017479682675932695,0.002450574609973444,0.36036300644548425
179.95000000000002,0.00016444154466062786,0.2755399062296256,0.0017479671855173962,0.002450013832353881,0.3603629589537726
180.0,0.00016440158235487155,0.2755398939191262,0.001747966104032328,0.00244945334263158,0.36036291148828764
180.05,0.0001643616417900637,0.27553988161547965,0.001747965023137621,0.0024488931405778347,0.36036286404900686
180.10000000000002,0.00016432172294786454,0.27553986931868013,0.0017479639428328309,0.00244833322596405,0.3603628166359079
180.15,0.0001642818258098659,0.2755398570287218,0.0017479628631173472,0.0024477735985585225,0.36036276924896843
180.20000000000002,0.00016424195035779832,0.27553984474559856,0.0017479617839907813,0.0024472142581343226,0.36036272188816604
180.25,0.0001642020965733928,0.27553983246930475,0.0017479607054525226,0.0024466552044639656,0.3603626745534785
180.3,0.00016416226443832934,0.27553982019983436,0.0017479596275021825,0.0024460964373175242,0.36036262724488344
180.35000000000002,0.00016412245393432613,0.2755398079371817,0.0017479585501392059,0.0024455379564658486,0.36036257996235865
180.4,0.00016408266504323103,0.2755397956813406,0.0017479574733630932,0.0024449797616842295,0.3603625327058819
180.45000000000002,0.00016404289774677247,0.2755397834323054,0.0017479563971733447,0.0024444218527428507,0.3603624854754309
180.5,0.00016400315202681347,0.2755397711900703,0.0017479553215695165,0.002443864229416559,0.3603624382709836
180.55,0.0001639634278651215,0.27553975895462923,0.0017479542465510534,0.0024433068914759826,0.36036239109251766
180.60000000000002,0.0001639237252435322,0.2755397467259766,0.0017479531721175112,0.0024427498386937474,0.3603623439400111
180.65,0.00016388404414398254,0.27553973450410646,0.001747952098268335,0.0024421930708458106,0.36036229681344173
180.70000000000002,0.00016384438454828857,0.275539722289013,0.0017479510250030805,0.002441636587703022,0.36036224971278746
180.75,0.00016380474643848568,0.27553971008069034,0.0017479499523212483,0.0024410803890440036,0.36036220263802626
180.8,0.00016376512979637175,0.2755396978791328,0.0017479488802223386,0.0024405244746378285,0.36036215558913615
180.85000000000002,0.00016372553460387618,0.27553968568433457,0.001747947808705852,0.0024399688442580114,0.3603621085660951
180.9,0.00016368596084310316,0.2755396734962896,0.0017479467377713442,0.002439413497684173,0.360362061568881
180.95000000000002,0.00016364640849596076,0.2755396613149924,0.0017479456674182603,0.0024388584346879405,0.360362014597472
181.0,0.00016360687754448093,0.27553964914043705,0.0017479445976461006,0.0024383036550450488,0.36036196765184625
181.05,0.00016356736797071977,0.27553963697261785,0.0017479435284544764,0.002437749158531788,0.36036192073198164
181.10000000000002,0.00016352787975670613,0.2755396248115289,0.0017479424598427773,0.0024371949449226715,0.36036187383785645
181.15,0.00016348841288453802,0.27553961265716453,0.0017479413918106146,0.002436641013994434,0.3603618269694488
181.20000000000002,0.00016344896733629517,0.275539600509519,0.0017479403243574332,0.002436087365522588,0.3603617801267368
181.25,0.00016340954309411728,0.2755395883685865,0.0017479392574827335,0.0024355339992843117,0.3603617333096987
181.3,0.0001633701401400566,0.2755395762343614,0.001747938191186127,0.002434980915053009,0.3603616865183127
181.35000000000002,0.00016333075845639564,0.27553956410683783,0.0017479371254670584,0.0024344281126101874,0.360361639752557
181.4,0.0001632913980252119,0.27553955198601005,0.0017479360603250282,0.00243387559172914,0.3603615930124099
181.45000000000002,0.0001632520588287813,0.2755395398718725,0.0017479349957595924,0.002433323352190153,0.3603615462978497
181.5,0.00016321274084920998,0.2755395277644192,0.0017479339317702514,0.0024327713937665196,0.3603614996088548
181.55,0.0001631734440688056,0.2755395156636447,0.0017479328683565054,0.002432219716238637,0.36036145294540334
181.60000000000002,0.00016313416846985173,0.2755395035695431,0.001747931805517855,0.0024316683193854605,0.3603614063074738
181.65,0.00016309491403459144,0.27553949148210893,0.0017479307432539115,0.0024311172029839456,0.3603613596950447
181.70000000000002,0.00016305568074528914,0.2755394794013362,0.0017479296815640644,0.002430566366811271,0.36036131310809427
181.75,0.0001630164685843843,0.2755394673272195,0.001747928620447925,0.002430015810650721,0.360361266546601
181.8,0.00016297727753411298,0.27553945525975315,0.0017479275599049937,0.002429465534277364,0.3603612200105434
181.85000000000002,0.0001629381075768465,0.27553944319893114,0.001747926499934771,0.0024289155374709326,0.36036117349989993
181.9,0.00016289895869486766,0.2755394311447481,0.0017479254405368128,0.002428365820007161,0.3603611270146492
181.95000000000002,0.00016285983087079231,0.27553941909719837,0.0017479243817105639,0.0024278163816739973,0.36036108055476956
182.0,0.00016282072408693341,0.2755394070562763,0.0017479233234556357,0.002427267222247287,0.3603610341202398
182.05,0.00016278163832566508,0.275539395021976,0.0017479222657714732,0.0024267183415047633,0.3603609877110383
182.10000000000002,0.00016274257356953286,0.27553938299429215,0.0017479212086576323,0.002426169739230155,0.3603609413271438
182.15,0.00016270352980094662,0.27553937097321896,0.001747920152113669,0.0024256214152014177,0.3603608949685349
182.20000000000002,0.00016266450700242886,0.27553935895875076,0.0017479190961390279,0.0024250733692003923,0.3603608486351903
182.25,0.00016262550515652637,0.275539346950882,0.0017479180407333206,0.002424525601009142,0.3603608023270886
182.3,0.0001625865242457588,0.27553933494960714,0.001747916985895992,0.002423978110408398,0.36036075604420864
182.35000000000002,0.00016254756425265735,0.27553932295492045,0.0017479159316266535,0.00242343089717878,0.360360709786529
182.4,0.00016250862515978823,0.2755393109668164,0.00174791487792475,0.002422883961101574,0.3603606635540286
